Dataset_Name,Dataset_Type,K_Value,Q_Budget,Iteration,Exec_Time_Coreset,Cost_P_C_Baseline,Cost_Q_C_prime,Cost_P_C_prime,Cost_Random,Exec_Time_Random
spotify,tabular,2,512,5,0.0492,29020.42127403668,28849.944972167872,29063.657508081204,31980.47383886326,0.0092
spotify,tabular,2,512,6,0.0319,29020.42127403668,28835.108504020525,29147.105493281746,31778.065448002984,0.0073
spotify,tabular,2,512,7,0.0254,29020.42127403668,29076.880522899173,29106.369598856567,29122.01913510977,0.0079
spotify,tabular,2,512,8,0.0273,29020.42127403668,28941.06346344313,29232.705733006303,29268.367146941186,0.0104
spotify,tabular,2,512,9,0.0325,29020.42127403668,28842.407813992315,29100.18128516151,31837.84952177448,0.0071
spotify,tabular,2,1024,0,0.0333,29020.42127403668,29217.80347391722,29084.271870041717,29102.290886422947,0.0109
spotify,tabular,2,1024,1,0.0359,29020.42127403668,28705.13149017844,29115.465884755362,31907.50324998662,0.0076
spotify,tabular,2,1024,2,0.0374,29020.42127403668,29030.947168601768,29060.445272179495,31810.23444769062,0.0117
spotify,tabular,2,1024,3,0.0254,29020.42127403668,28496.97807792727,29055.569161603904,29053.751394978084,0.0084
spotify,tabular,2,1024,4,0.0657,29020.42127403668,28943.061184365095,29064.969782287175,31747.42359293116,0.0073
spotify,tabular,2,1024,5,0.0331,29020.42127403668,28936.08570764159,29115.14753152357,29073.92449293615,0.0081
spotify,tabular,2,1024,6,0.0302,29020.42127403668,29210.406390213924,29084.67139490156,29166.916333489513,0.0111
spotify,tabular,2,1024,7,0.0342,29020.42127403668,29059.72183553319,29062.04378529406,29211.04755651857,0.0079
spotify,tabular,2,1024,8,0.0335,29020.42127403668,29185.7273059975,29084.80307396648,29105.429774826163,0.007
spotify,tabular,2,1024,9,0.0454,29020.42127403668,28747.43714983893,29103.563321273592,29111.885353632722,0.0111
spotify,tabular,2,4096,0,0.0448,29020.42127403668,29065.6973553285,29028.516905827863,29048.54514932196,0.0219
spotify,tabular,2,4096,1,0.0435,29020.42127403668,29143.79252697304,29032.78277622283,29039.00135864359,0.0181
spotify,tabular,2,4096,2,0.0508,29020.42127403668,29130.29398498583,29033.131470216213,29028.573835310293,0.0116
spotify,tabular,2,4096,3,0.0351,29020.42127403668,31457.51071199316,31722.442973077275,31713.30997443163,0.0139
spotify,tabular,2,4096,4,0.0698,29020.42127403668,31897.307174403897,31719.591553446524,29023.62504867714,0.0214
spotify,tabular,2,4096,5,0.0377,29020.42127403668,31713.70503042352,31738.25644910244,29033.166672708005,0.0087
spotify,tabular,2,4096,6,0.0725,29020.42127403668,28892.518805963082,29023.42892140231,29053.277390366115,0.0115
spotify,tabular,2,4096,7,0.0284,29020.42127403668,29031.572326421156,29040.080371762764,29055.42907660211,0.0274
spotify,tabular,2,4096,8,0.0578,29020.42127403668,28899.646851237187,29039.053861720815,29024.91913697593,0.0193
spotify,tabular,2,4096,9,0.0641,29020.42127403668,28894.785855249167,29033.60135953265,29043.779101559205,0.0144
spotify,tabular,2,8192,0,0.0446,29020.42127403668,28900.972324566566,29023.178669850695,29027.053602365355,0.0094
spotify,tabular,2,8192,1,0.0583,29020.42127403668,29022.488271626105,29029.44251413559,29023.463103769693,0.0152
spotify,tabular,2,8192,2,0.0401,29020.42127403668,28915.193887199053,29025.34864957941,29028.34094983358,0.0155
spotify,tabular,2,8192,3,0.0451,29020.42127403668,29057.28491697587,29026.62882350523,31713.171867183297,0.0364
spotify,tabular,2,8192,4,0.0617,29020.42127403668,28983.677685833423,29027.415622101416,29030.93399865454,0.009
spotify,tabular,2,8192,5,0.0556,29020.42127403668,31517.779082279812,31711.20679355076,31714.56525028248,0.0492
spotify,tabular,2,8192,6,0.0728,29020.42127403668,29028.205517685685,29034.34027853787,31720.22483241074,0.0239
spotify,tabular,2,8192,7,0.055,29020.42127403668,28979.280544910893,29028.3165077031,29028.438516203794,0.0137
spotify,tabular,2,8192,8,0.0418,29020.42127403668,31767.941782474023,31713.53706295413,29032.52728277199,0.014
spotify,tabular,2,8192,9,0.0416,29020.42127403668,28976.397296000225,29024.56753840576,31713.381389698385,0.0345
spotify,tabular,4,64,0,0.24,18841.89830053021,19831.49937243553,21135.297473770843,22738.46824266512,0.0137
spotify,tabular,4,64,1,0.2559,18841.89830053021,17133.614577814416,18328.988164831062,21575.710542558525,0.0084
spotify,tabular,4,64,2,0.243,18841.89830053021,18484.19294458187,19991.8526871668,19480.56289989996,0.0105
spotify,tabular,4,64,3,0.3856,18841.89830053021,16485.72972680865,18605.53294510067,21213.57932813071,0.0133
spotify,tabular,4,64,4,0.2588,18841.89830053021,16792.408088190998,18710.734135577146,21434.799683716767,0.0094
spotify,tabular,4,64,5,0.3856,18841.89830053021,17287.009500207656,18353.368596884557,26628.17732090928,0.0075
spotify,tabular,4,64,6,0.2089,18841.89830053021,16878.149781541062,20399.75425831176,18957.8914883331,0.0072
spotify,tabular,4,64,7,0.3393,18841.89830053021,17305.40214373599,19829.852179232912,20006.966224551936,0.0071
spotify,tabular,4,64,8,0.3255,18841.89830053021,17123.01298425872,19476.63818933681,20301.319345799526,0.0064
spotify,tabular,4,64,9,0.1747,18841.89830053021,15427.010371135879,18042.31193113965,20598.699826392247,0.0079
spotify,tabular,4,128,0,0.2166,18841.89830053021,16966.409850471668,18060.941474381885,18377.357133967063,0.0065
spotify,tabular,4,128,1,0.2065,18841.89830053021,16137.452785723133,18480.142009230214,20349.64866121723,0.0096
spotify,tabular,4,128,2,0.2344,18841.89830053021,17963.671420363095,18305.193926108455,18384.270887820872,0.0079
spotify,tabular,4,128,3,0.2562,18841.89830053021,19340.05853054058,19412.81563524592,20062.911595703285,0.0087
spotify,tabular,4,128,4,0.2433,18841.89830053021,17602.128921162934,18155.68810474453,18329.14535944668,0.0071
spotify,tabular,4,128,5,0.299,18841.89830053021,17798.735226542285,18453.6640925361,19505.464032226424,0.0087
spotify,tabular,4,128,6,0.2605,18841.89830053021,16798.0893647754,18272.91337784379,18384.885124214263,0.0158
spotify,tabular,4,128,7,0.2279,18841.89830053021,18343.672356414558,18117.925336713335,20281.162123962997,0.0083
spotify,tabular,4,128,8,0.2729,18841.89830053021,18128.582650667213,18174.100499831562,19485.433212760094,0.0111
spotify,tabular,4,128,9,0.2162,18841.89830053021,17273.5187889342,18189.66263876464,19317.275779780586,0.0066
spotify,tabular,4,256,0,0.2842,18841.89830053021,17393.839211481933,17902.545347372044,18204.691835611575,0.0079
spotify,tabular,4,256,1,0.2489,18841.89830053021,17491.04384855082,18033.06629737935,19385.59102981376,0.0107
spotify,tabular,4,256,2,0.2368,18841.89830053021,17498.01006112508,17814.55368142829,19152.081803947287,0.0076
spotify,tabular,4,256,3,0.3358,18841.89830053021,18015.75544223408,19157.207407451635,19902.79616075777,0.0103
spotify,tabular,4,256,4,0.2758,18841.89830053021,17115.73104498089,17818.847058431093,17859.012336095642,0.0094
spotify,tabular,4,256,5,0.2341,18841.89830053021,16940.24380724894,17987.017018390943,19293.751945597716,0.0119
spotify,tabular,4,256,6,0.2408,18841.89830053021,16853.658463557196,17900.146376654957,19326.163691636117,0.0104
spotify,tabular,4,256,7,0.3072,18841.89830053021,17366.706105075264,17905.883918190095,19503.1141677661,0.0096
spotify,tabular,4,256,8,0.2391,18841.89830053021,17733.681309390147,18132.97086287509,19516.29768831094,0.0105
spotify,tabular,4,256,9,0.2359,18841.89830053021,19368.730334874923,19827.437201603872,18273.422548240735,0.0093
spotify,tabular,4,512,0,0.3186,18841.89830053021,17383.999326697944,17859.510372800054,17851.466037405793,0.0119
spotify,tabular,4,512,1,0.3637,18841.89830053021,17567.510543646218,17944.533736610225,19169.930641067214,0.0073
spotify,tabular,4,512,2,0.3531,18841.89830053021,17413.24043605772,17923.41390876055,19232.435011231686,0.0088
spotify,tabular,4,512,3,0.4201,18841.89830053021,18123.322105156865,17832.00153156039,19099.050448284266,0.0083
spotify,tabular,4,512,4,0.2853,18841.89830053021,17067.028135690947,17987.4134548649,19098.411004382946,0.0094
spotify,tabular,4,512,5,0.2166,18841.89830053021,17415.101118380404,17851.81439069328,17895.144355434568,0.0167
spotify,tabular,4,512,6,0.2817,18841.89830053021,17920.722458910936,17923.90799772594,17823.041960065642,0.0105
spotify,tabular,4,512,7,0.3119,18841.89830053021,17585.738346431008,17988.4464070587,18714.91735180055,0.0107
spotify,tabular,4,512,8,0.3498,18841.89830053021,17811.33222352192,17901.067037320187,19023.760939696396,0.0091
spotify,tabular,4,512,9,0.241,18841.89830053021,18568.32562898514,19016.09762926338,17870.759925774844,0.0082
spotify,tabular,4,1024,0,0.2726,18841.89830053021,17510.216437524803,17809.48312249271,17847.931997099717,0.0116
spotify,tabular,4,1024,1,0.3045,18841.89830053021,19760.522382910327,20048.830163278828,17789.219724980423,0.022
spotify,tabular,4,1024,2,0.5217,18841.89830053021,17725.90677831787,17821.23675625054,19049.54225078703,0.0106
spotify,tabular,4,1024,3,0.4197,18841.89830053021,17801.989957496942,17780.29239570118,19105.21531144507,0.015
spotify,tabular,4,1024,4,0.3322,18841.89830053021,17921.017426918716,17894.869080284283,18964.612478717925,0.0119
spotify,tabular,4,1024,5,0.4317,18841.89830053021,19435.42610094564,19913.526692544932,17824.025300481433,0.0093
spotify,tabular,4,1024,6,0.3695,18841.89830053021,17780.52677092803,17776.426178907568,17814.45215990807,0.0119
spotify,tabular,4,1024,7,0.3042,18841.89830053021,17804.95203294284,17855.912199855113,19133.334394004116,0.0129
spotify,tabular,4,1024,8,0.3575,18841.89830053021,17684.731703437905,17792.3025480144,18977.148777220875,0.0143
spotify,tabular,4,1024,9,0.3885,18841.89830053021,17805.832072543653,17760.858048723334,17864.944473593972,0.0099
spotify,tabular,4,4096,0,0.4795,18841.89830053021,17688.427069228223,17744.20584026962,18876.35316118803,0.0417
spotify,tabular,4,4096,1,0.4787,18841.89830053021,17625.93986331465,17741.726307625617,18854.226182258462,0.0248
spotify,tabular,4,4096,2,0.346,18841.89830053021,17644.52775822686,17751.066724811033,18923.370492596834,0.0472
spotify,tabular,4,4096,3,0.3602,18841.89830053021,17465.13529705871,17744.337485252876,17742.668135443244,0.0094
spotify,tabular,4,4096,4,0.3326,18841.89830053021,17928.736543312123,17749.193201797163,18948.022946536883,0.0258
spotify,tabular,4,4096,5,0.2863,18841.89830053021,17849.268004590915,17749.2522747725,17747.29216266998,0.0093
spotify,tabular,4,4096,6,0.3293,18841.89830053021,17700.167775375547,17745.102770668815,18943.999053874908,0.0206
spotify,tabular,4,4096,7,0.309,18841.89830053021,17792.78952686126,17743.618049990793,17749.265869695642,0.0397
spotify,tabular,4,4096,8,0.5773,18841.89830053021,17697.412511685972,17747.688694191555,18877.708207486095,0.0267
spotify,tabular,4,4096,9,0.2017,18841.89830053021,17632.17169411442,17753.364579814246,17755.181941352486,0.0128
spotify,tabular,4,8192,0,0.3957,18841.89830053021,17659.206620820274,17734.399661237803,17746.00868338224,0.0174
spotify,tabular,4,8192,1,0.2287,18841.89830053021,17778.027618113938,17734.464459060135,18929.370785476844,0.0284
spotify,tabular,4,8192,2,0.2411,18841.89830053021,17676.622525643572,17736.774210445183,17743.77656558628,0.0144
spotify,tabular,4,8192,3,0.2676,18841.89830053021,17706.287263517028,17733.135551503186,17735.215751377396,0.0156
spotify,tabular,4,8192,4,0.2827,18841.89830053021,17681.22540732153,17738.003239164736,18858.20320675087,0.0121
spotify,tabular,4,8192,5,0.2598,18841.89830053021,17552.523536129578,17745.131328056617,18915.259181759422,0.0204
spotify,tabular,4,8192,6,0.2186,18841.89830053021,17575.477142356194,17742.41164931745,18850.717396156186,0.0132
spotify,tabular,4,8192,7,0.1984,18841.89830053021,17729.762321903392,17735.1877491103,17735.58391141713,0.0122
spotify,tabular,4,8192,8,0.244,18841.89830053021,17665.150085170917,17731.484316256632,18861.307804212192,0.0206
spotify,tabular,4,8192,9,0.2045,18841.89830053021,17692.529620374127,17735.19709575399,18853.198180078376,0.0249
spotify,tabular,8,64,0,0.2124,11272.856936855656,9476.542038691357,12889.017591209278,14859.468114014613,0.0112
spotify,tabular,8,64,1,0.2256,11272.856936855656,8743.461388126909,12618.25666982655,12619.321890150337,0.0125
spotify,tabular,8,64,2,0.2225,11272.856936855656,10115.575957181793,14138.248901061066,13003.750196825653,0.0173
spotify,tabular,8,64,3,0.2285,11272.856936855656,10459.413275393445,12636.038466888036,14722.055544066401,0.009
spotify,tabular,8,64,4,0.3445,11272.856936855656,10225.49421291737,12772.8169854658,13167.268907753823,0.0128
spotify,tabular,8,64,5,0.3019,11272.856936855656,11196.155524432394,13719.191127428889,14182.06437943572,0.009
spotify,tabular,8,64,6,0.186,11272.856936855656,8645.66973777982,13510.169376101776,12958.934420289836,0.0132
spotify,tabular,8,64,7,0.3144,11272.856936855656,9515.712990829368,12499.934206487964,14172.351506977964,0.0083
spotify,tabular,8,64,8,0.2698,11272.856936855656,10504.304878876843,12090.09953884693,13704.000392307482,0.0151
spotify,tabular,8,64,9,0.4464,11272.856936855656,9533.74875308234,12552.920558306796,13702.456868712887,0.0112
spotify,tabular,8,128,0,0.3653,11272.856936855656,11857.963929588734,12832.661128180196,13223.644616495149,0.0106
spotify,tabular,8,128,1,0.2311,11272.856936855656,10557.312730320196,12522.486469563857,12863.361162952355,0.017
spotify,tabular,8,128,2,0.3767,11272.856936855656,10293.798305928653,12346.052284213767,13622.776819795708,0.0139
spotify,tabular,8,128,3,0.2792,11272.856936855656,10169.146937965517,12283.338794985382,12388.581532316171,0.0154
spotify,tabular,8,128,4,0.2615,11272.856936855656,10733.715369226888,12017.02691296391,12799.02861375394,0.0136
spotify,tabular,8,128,5,0.2596,11272.856936855656,10567.89002987992,12248.409371607686,12733.838540993347,0.0115
spotify,tabular,8,128,6,0.2281,11272.856936855656,10503.819945887362,12804.056005112998,12482.25370790733,0.0124
spotify,tabular,8,128,7,0.2963,11272.856936855656,9964.013281794118,12183.509368810886,12469.18210142008,0.01
spotify,tabular,8,128,8,0.1992,11272.856936855656,10560.880739787874,12065.199791880765,12511.800745161108,0.0124
spotify,tabular,8,128,9,0.2238,11272.856936855656,10915.375266493002,12808.775310666071,12687.036720428201,0.0092
spotify,tabular,8,256,0,0.263,11272.856936855656,10937.057030304719,12179.09073222193,11657.138688600324,0.0088
spotify,tabular,8,256,1,0.2417,11272.856936855656,10834.447148074667,11880.611985418285,11776.065506687908,0.0104
spotify,tabular,8,256,2,0.3615,11272.856936855656,10718.29127605304,11607.822003436402,12288.385473940682,0.0116
spotify,tabular,8,256,3,0.2475,11272.856936855656,11126.314988988091,12390.542695929696,11863.53606368137,0.0103
spotify,tabular,8,256,4,0.3081,11272.856936855656,10995.764871481662,11723.146796587476,11779.507159118084,0.0123
spotify,tabular,8,256,5,0.2503,11272.856936855656,10675.493971338354,11620.174439654893,11920.734220518454,0.0095
spotify,tabular,8,256,6,0.3398,11272.856936855656,11141.672028943249,11890.884724334954,11947.150519857561,0.0146
spotify,tabular,8,256,7,0.2061,11272.856936855656,11096.668570247824,12143.524091032374,11748.273240935272,0.0096
spotify,tabular,8,256,8,0.2765,11272.856936855656,10872.43158375123,11901.252329445637,11677.2667074938,0.015
spotify,tabular,8,256,9,0.272,11272.856936855656,10436.713368365985,11716.949374404823,11605.126069182446,0.0111
spotify,tabular,8,512,0,0.2507,11272.856936855656,11225.301846856906,11983.592743610414,11572.386434721753,0.0107
spotify,tabular,8,512,1,0.2419,11272.856936855656,11180.868600150014,11513.131244855584,11503.818063625691,0.0116
spotify,tabular,8,512,2,0.2005,11272.856936855656,11124.277487763342,11623.354769513393,11518.90685332227,0.009
spotify,tabular,8,512,3,0.3504,11272.856936855656,11021.432318884285,11635.478779508645,11404.267858290206,0.0132
spotify,tabular,8,512,4,0.2237,11272.856936855656,11369.258763473787,11708.844688685998,11702.8198960021,0.0153
spotify,tabular,8,512,5,0.1806,11272.856936855656,10844.708676062937,11401.581568732498,11382.137981046591,0.0088
spotify,tabular,8,512,6,0.272,11272.856936855656,10757.253760769325,11519.973281292543,11639.774541093275,0.0147
spotify,tabular,8,512,7,0.2352,11272.856936855656,10971.300275519536,11492.367654804082,11723.733050116814,0.0106
spotify,tabular,8,512,8,0.2475,11272.856936855656,11049.368333432298,11792.722226312646,11519.302686406665,0.0124
spotify,tabular,8,512,9,0.2554,11272.856936855656,10944.26204428418,11407.182096520959,12192.30886169052,0.0105
spotify,tabular,8,1024,0,0.1873,11272.856936855656,10912.695193923275,11337.952909179614,11471.26661198481,0.0106
spotify,tabular,8,1024,1,0.3111,11272.856936855656,11074.48440647274,11319.153363984837,11433.747044969517,0.0112
spotify,tabular,8,1024,2,0.3113,11272.856936855656,10976.815669718424,11208.570273263143,11627.5990417466,0.0119
spotify,tabular,8,1024,3,0.249,11272.856936855656,11140.37465752025,11436.367658809211,11418.990968541997,0.0146
spotify,tabular,8,1024,4,0.3268,11272.856936855656,10923.397616371618,11225.93388191173,11322.510987270183,0.0134
spotify,tabular,8,1024,5,0.2834,11272.856936855656,11170.823070295517,11366.984644356853,11433.04641697338,0.0135
spotify,tabular,8,1024,6,0.4502,11272.856936855656,11737.819360456218,11928.80030950311,11700.30674297018,0.0109
spotify,tabular,8,1024,7,0.5764,11272.856936855656,11297.93597545658,11350.38333618854,11458.927173738059,0.0109
spotify,tabular,8,1024,8,0.3354,11272.856936855656,12293.247070982037,12617.78933271968,11313.392229165158,0.0144
spotify,tabular,8,1024,9,0.2557,11272.856936855656,11165.357003034085,11348.948708248783,11980.624142902103,0.0129
spotify,tabular,8,4096,0,0.2444,11272.856936855656,11103.9270577173,11180.732261100644,11179.881393069365,0.0259
spotify,tabular,8,4096,1,0.3177,11272.856936855656,11312.510124491793,11288.624108186083,11189.564729862415,0.0147
spotify,tabular,8,4096,2,0.3682,11272.856936855656,11166.653516429858,11174.319814248502,11192.4754067247,0.0332
spotify,tabular,8,4096,3,0.4455,11272.856936855656,11312.101138769174,11382.219393973104,11287.961267153127,0.0493
spotify,tabular,8,4096,4,0.5323,11272.856936855656,11218.437614546578,11301.148561074284,11183.110032901017,0.0378
spotify,tabular,8,4096,5,0.3824,11272.856936855656,11271.221625608168,11362.579609274417,11311.552469245627,0.0199
spotify,tabular,8,4096,6,0.2204,11272.856936855656,11267.124246792653,11368.907624616639,11178.464405151542,0.0361
spotify,tabular,8,4096,7,0.4694,11272.856936855656,11101.556530869984,11169.171097203769,11181.187009108737,0.0212
spotify,tabular,8,4096,8,0.3066,11272.856936855656,11710.506376106146,11794.50825698253,11300.583137872036,0.0339
spotify,tabular,8,4096,9,0.3587,11272.856936855656,11306.37586017065,11291.833890918704,11203.792023561979,0.0191
spotify,tabular,8,8192,0,0.6349,11272.856936855656,11222.424336105161,11269.039933785225,11370.333921545567,0.0134
spotify,tabular,8,8192,1,0.3378,11272.856936855656,11148.195782212071,11163.858170366746,11789.799126237987,0.0178
spotify,tabular,8,8192,2,0.509,11272.856936855656,11177.917930512114,11178.631920162981,11293.13921200277,0.0271
spotify,tabular,8,8192,3,0.3477,11272.856936855656,11407.802987205554,11352.856751083564,11358.433471786158,0.0362
spotify,tabular,8,8192,4,0.5414,11272.856936855656,11121.977220582043,11166.279287290381,11162.089618139398,0.0369
spotify,tabular,8,8192,5,0.4124,11272.856936855656,11169.009079443435,11167.768160447464,11271.194331298804,0.0236
spotify,tabular,8,8192,6,0.1984,11272.856936855656,11254.080602986263,11288.281042904924,11269.67287256652,0.0231
spotify,tabular,8,8192,7,0.226,11272.856936855656,11270.522283440794,11264.25980301525,11165.906857341595,0.0128
spotify,tabular,8,8192,8,0.2356,11272.856936855656,11191.664513103513,11296.834584976808,11173.912671579208,0.0208
spotify,tabular,8,8192,9,0.263,11272.856936855656,11258.921429610513,11272.174672472502,11164.374257910573,0.0278
spotify,tabular,16,64,0,0.1946,7728.471668926242,5846.372800567793,10114.793204184007,11574.315052740367,0.0138
spotify,tabular,16,64,1,0.268,7728.471668926242,5511.0219751241475,10051.916616869334,11499.597995924232,0.0117
spotify,tabular,16,64,2,0.2676,7728.471668926242,5790.130871190545,10750.32964363703,11066.558883905005,0.012
spotify,tabular,16,64,3,0.2421,7728.471668926242,5615.607504727213,9911.823209648945,9992.782808215195,0.012
spotify,tabular,16,64,4,0.2177,7728.471668926242,5015.509511595824,10744.286316355652,10575.933984818244,0.0117
spotify,tabular,16,64,5,0.2466,7728.471668926242,5325.225579415163,10322.558970573595,10694.462908291258,0.0106
spotify,tabular,16,64,6,0.2402,7728.471668926242,4719.919361612288,10640.759692366537,10471.791046763106,0.0171
spotify,tabular,16,64,7,0.293,7728.471668926242,4584.342308360789,10510.568367234293,10411.413986258292,0.0123
spotify,tabular,16,64,8,0.2647,7728.471668926242,5367.54780472683,9328.35221873812,11239.735007401492,0.0138
spotify,tabular,16,64,9,0.2508,7728.471668926242,5565.3461856561335,10820.685911825605,10195.131714868241,0.0125
spotify,tabular,16,128,0,0.2499,7728.471668926242,7331.003557930264,9240.718350207664,9713.692244073318,0.0138
spotify,tabular,16,128,1,0.2059,7728.471668926242,6960.668269634609,9715.421081590852,9070.678372755017,0.0127
spotify,tabular,16,128,2,0.3243,7728.471668926242,6581.2548397749515,9700.735656211913,10029.528800451162,0.0142
spotify,tabular,16,128,3,0.2002,7728.471668926242,7144.0624243125385,9286.14086371841,9756.137933674447,0.0124
spotify,tabular,16,128,4,0.2861,7728.471668926242,7129.371804089603,9685.050576823272,9657.272424357157,0.0149
spotify,tabular,16,128,5,0.2959,7728.471668926242,6712.546509725004,9296.143475550602,9338.28688301461,0.0178
spotify,tabular,16,128,6,0.2913,7728.471668926242,6603.899524290441,9219.169993037087,9320.767720992015,0.0172
spotify,tabular,16,128,7,0.2197,7728.471668926242,7070.578861899297,9662.466943594573,9724.306173463934,0.011
spotify,tabular,16,128,8,0.2204,7728.471668926242,6704.858884230375,8976.922592880845,9950.046813459361,0.0159
spotify,tabular,16,128,9,0.2275,7728.471668926242,6521.153533849557,9042.61847208835,9655.786979471375,0.0125
spotify,tabular,16,256,0,0.1794,7728.471668926242,7844.650000110214,9035.038404643328,8549.331654296173,0.0156
spotify,tabular,16,256,1,0.274,7728.471668926242,7480.14461297603,9058.741076261322,9339.031415512458,0.0136
spotify,tabular,16,256,2,0.3264,7728.471668926242,7452.839913748497,9155.558192471603,9533.515399435826,0.0181
spotify,tabular,16,256,3,0.265,7728.471668926242,7004.616841544331,8398.521888923242,8731.384240731859,0.0137
spotify,tabular,16,256,4,0.2769,7728.471668926242,7438.051322723373,9107.671393005643,9439.991215654109,0.0177
spotify,tabular,16,256,5,0.1925,7728.471668926242,7089.895146871812,8965.08658484692,9072.148428428194,0.0117
spotify,tabular,16,256,6,0.2381,7728.471668926242,7397.075307689164,9028.326191285334,8632.390230794103,0.0144
spotify,tabular,16,256,7,0.2852,7728.471668926242,7841.297411938207,9048.958497157624,8837.793649209629,0.0159
spotify,tabular,16,256,8,0.2212,7728.471668926242,6984.5635278978425,8975.50974940819,9208.153086780865,0.0133
spotify,tabular,16,256,9,0.3438,7728.471668926242,6567.830767941468,8611.680584097132,9260.781667191044,0.0142
spotify,tabular,16,512,0,0.2532,7728.471668926242,7515.442308455437,8314.814780494524,8466.977157106696,0.0152
spotify,tabular,16,512,1,0.2548,7728.471668926242,7707.256287342011,8479.645775997116,8440.684291168809,0.0139
spotify,tabular,16,512,2,0.3242,7728.471668926242,7932.911441368796,8758.037973755543,8921.403057707274,0.0133
spotify,tabular,16,512,3,0.3575,7728.471668926242,7711.164491196554,8440.376930552053,8146.399324718828,0.0116
spotify,tabular,16,512,4,0.1816,7728.471668926242,7879.966321882708,8654.215450572116,8289.87281100006,0.0208
spotify,tabular,16,512,5,0.3124,7728.471668926242,7316.037841854614,8269.41631436502,8770.736872565085,0.0129
spotify,tabular,16,512,6,0.3175,7728.471668926242,8040.634869116343,8954.64025737307,9050.548832493232,0.0131
spotify,tabular,16,512,7,0.3078,7728.471668926242,7466.101656010754,8334.1430082837,8622.678532779184,0.0163
spotify,tabular,16,512,8,0.3735,7728.471668926242,7469.0387988502935,8360.062819219296,8587.93551490486,0.0123
spotify,tabular,16,512,9,0.2841,7728.471668926242,7559.011342638564,8358.624673138514,9339.997252455581,0.0132
spotify,tabular,16,1024,0,0.3178,7728.471668926242,7494.901616853717,7907.131748183016,8720.582298942401,0.0099
spotify,tabular,16,1024,1,0.3271,7728.471668926242,7624.034550418242,8105.781250164758,8024.210138359245,0.0163
spotify,tabular,16,1024,2,0.2532,7728.471668926242,7268.751588709084,7895.3702125980635,8323.965435303551,0.0119
spotify,tabular,16,1024,3,0.4817,7728.471668926242,7665.065925449658,8065.697266892143,8254.986878160178,0.0193
spotify,tabular,16,1024,4,0.3353,7728.471668926242,7722.995115674241,8037.056572324911,8094.045491506522,0.0151
spotify,tabular,16,1024,5,0.2318,7728.471668926242,7745.559039223404,8174.339136915585,8226.985447159008,0.0109
spotify,tabular,16,1024,6,0.3073,7728.471668926242,8404.047629081904,8874.039708385775,8369.96848098899,0.0176
spotify,tabular,16,1024,7,0.3309,7728.471668926242,7834.1357730526715,8371.34051240376,8310.021812158508,0.0151
spotify,tabular,16,1024,8,0.1938,7728.471668926242,7624.222580198222,8054.357297815664,8066.4642253693955,0.0133
spotify,tabular,16,1024,9,0.2092,7728.471668926242,7719.866228562687,7886.950318741416,8116.1670004661755,0.0114
spotify,tabular,16,4096,0,0.6085,7728.471668926242,7768.394186744579,7827.599276505516,7956.000017736444,0.0397
spotify,tabular,16,4096,1,0.4537,7728.471668926242,7601.220108925441,7736.571221096785,7995.731652239128,0.0553
spotify,tabular,16,4096,2,0.2961,7728.471668926242,7796.359212973691,7984.4669411365885,7780.885654739479,0.0316
spotify,tabular,16,4096,3,0.288,7728.471668926242,7759.585434816742,7916.395100486188,7763.358297963554,0.0448
spotify,tabular,16,4096,4,0.4547,7728.471668926242,7800.213249090575,7990.252747475532,7741.343970872676,0.0989
spotify,tabular,16,4096,5,0.2538,7728.471668926242,7856.312150990851,8002.09057028715,7959.9638238975385,0.0233
spotify,tabular,16,4096,6,0.3845,7728.471668926242,7758.863144831152,7888.572559725655,7829.52509054429,0.1145
spotify,tabular,16,4096,7,0.261,7728.471668926242,7860.002815777718,7949.727993109764,7939.988574621836,0.0978
spotify,tabular,16,4096,8,0.3023,7728.471668926242,8024.131944147397,8165.413746232692,7828.73015162175,0.021
spotify,tabular,16,4096,9,0.4652,7728.471668926242,7726.6655474499485,7865.343698322136,7902.392664033486,0.0331
spotify,tabular,16,8192,0,0.4933,7728.471668926242,7645.714941323477,7737.980963452543,7747.301212013693,0.0263
spotify,tabular,16,8192,1,0.3392,7728.471668926242,7681.217173640306,7779.925074958839,7958.32377821105,0.016
spotify,tabular,16,8192,2,0.2495,7728.471668926242,7658.070398744097,7734.821795398921,8108.049915714885,0.0322
spotify,tabular,16,8192,3,0.4007,7728.471668926242,7686.646161143441,7795.96407481184,7919.205689598068,0.0227
spotify,tabular,16,8192,4,0.3225,7728.471668926242,7916.005195370165,7969.243781171726,7804.592152942398,0.0441
spotify,tabular,16,8192,5,0.2349,7728.471668926242,8107.260613097505,8145.538572716716,7882.795523846369,0.0215
spotify,tabular,16,8192,6,0.242,7728.471668926242,7649.049839138468,7717.784476889662,7729.121393206167,0.0221
spotify,tabular,16,8192,7,0.2314,7728.471668926242,7733.905011632023,7774.533026502595,7831.097283366878,0.0278
spotify,tabular,16,8192,8,0.2125,7728.471668926242,7848.956606528515,7906.200865977728,7838.781678728019,0.0885
spotify,tabular,16,8192,9,0.2838,7728.471668926242,7984.719126153956,8072.506922359317,7735.861070379835,0.0182
spotify,tabular,32,64,0,0.2933,5657.038648025786,2382.1485325455906,7569.476969920119,9531.379170700713,0.0183
