Dataset,Clusters,Budget,Iteration,Cost,Time
uber,64,64,0,49.32763139000332,0.008034208998651593
uber,64,64,1,55.74475166999634,0.006920291998540051
uber,64,64,2,46.07853307000022,0.007838374998755171
uber,64,64,3,48.149100170004814,0.007073457998558297
uber,64,64,4,47.3925028399976,0.008137458000419429
uber,64,128,0,32.19371121696817,0.0071157500005938346
uber,64,128,1,31.777053991920873,0.008341374999872642
uber,64,128,2,28.692701634120496,0.0099949999985256
uber,64,128,3,30.10188443503008,0.007633125000211294
uber,64,128,4,29.521779771683576,0.00792399999954796
uber,64,256,0,26.241092474739318,0.008169000000634696
uber,64,256,1,26.408793393079677,0.007915041000160272
uber,64,256,2,27.052926511291396,0.007443750000675209
uber,64,256,3,25.25969032674106,0.008007709000594332
uber,64,256,4,27.509519416918597,0.0081562909999775
uber,64,512,0,24.460047496697285,0.008680124999955297
uber,64,512,1,24.05882724457761,0.007862208000005921
uber,64,512,2,22.7055269126512,0.00945345800028008
uber,64,512,3,23.7663932502026,0.007823333000487764
uber,64,512,4,25.23272010771905,0.008480709000650677
uber,64,1024,0,21.80047053115348,0.00882441600151651
uber,64,1024,1,22.089032041495244,0.009217791999617475
uber,64,1024,2,22.839844958127383,0.00927833300011116
uber,64,1024,3,21.98185410822933,0.009301624999352498
uber,64,1024,4,22.03564499298726,0.009666375000961125
uber,64,2048,0,20.770487508697105,0.012925040999107296
uber,64,2048,1,19.827033545004674,0.011174749999554479
uber,64,2048,2,20.160784016319166,0.012293708001379855
uber,64,2048,3,20.006380282196794,0.011972791999141918
uber,64,2048,4,20.296653836833986,0.011616042000241578
uber,64,4096,0,19.786674497374854,0.019711000000825152
uber,64,4096,1,20.092071848043016,0.018985874999998487
uber,64,4096,2,19.588045840151654,0.02148995800052944
uber,64,4096,3,20.001605947992946,0.018959749999339692
uber,64,4096,4,20.00424299772798,0.0183854999995674
donuts,2,64,0,102039675.40927166,0.007787458000166225
donuts,2,64,1,102811273.04798622,0.0068473749997792765
donuts,2,64,2,104943417.34176347,0.00686837499961257
donuts,2,64,3,100279555.23312868,0.006780542000342393
donuts,2,64,4,112583060.22150008,0.007610665999891353
donuts,2,128,0,100717726.79602543,0.006863708998935181
donuts,2,128,1,107605363.26205167,0.006906541999342153
donuts,2,128,2,99797693.70119013,0.006812958999944385
donuts,2,128,3,101375577.8494287,0.006834124998931657
donuts,2,128,4,101927739.0921217,0.006790542000089772
donuts,2,256,0,99634261.18083939,0.007026666000456316
donuts,2,256,1,100692377.74646878,0.007016457999270642
donuts,2,256,2,99701366.8927049,0.007157416999689303
donuts,2,256,3,100889252.8689319,0.006842415999926743
donuts,2,256,4,100328639.7655401,0.006809332999182516
donuts,2,512,0,99607715.80055,0.006952041998374625
donuts,2,512,1,100662739.39609636,0.007847625000067637
donuts,2,512,2,99814912.75598863,0.00788779100003012
donuts,2,512,3,99439838.69382888,0.007424458999594208
donuts,2,512,4,99965062.98557736,0.00708183299866505
donuts,2,1024,0,99380378.92802028,0.0080635419999453
donuts,2,1024,1,99522165.30935214,0.0077480830004788
donuts,2,1024,2,100157267.61943652,0.00761320800120302
donuts,2,1024,3,99301232.8834991,0.008081541998762987
donuts,2,1024,4,99480403.19456747,0.008791166999799316
donuts,2,2048,0,99400912.3809308,0.01078975000018545
donuts,2,2048,1,99392035.1943663,0.008727041999009089
donuts,2,2048,2,99302693.06765734,0.01011270799972408
donuts,2,2048,3,99314527.55270414,0.008334583999385359
donuts,2,2048,4,99318477.76104274,0.00940541599993594
donuts,2,4096,0,99382977.8150115,0.012646708000829676
donuts,2,4096,1,99329381.94024032,0.0101833330008958
