Dataset,Clusters,Budget,Iteration,Cost,Time
uber,16,512,3,79.04446321504457,0.6522549998480827
uber,16,512,4,83.36472782504194,0.6098030998837203
uber,16,1024,0,80.78067580448742,0.558031199965626
uber,16,1024,1,79.47337518935305,0.6621548999100924
uber,16,1024,2,80.12225154744289,0.6056400001980364
uber,16,1024,3,80.46637852916626,0.6627318998798728
uber,16,1024,4,77.38347215455659,0.611070099985227
uber,16,2048,0,78.37340192224735,0.6154549999628216
uber,16,2048,1,78.81346171114292,0.7128462998662144
uber,16,2048,2,77.17740180600677,0.6475261999294162
uber,16,2048,3,77.49868426334689,0.617763499962166
uber,16,2048,4,78.6474832421915,0.6474313999060541
uber,16,4096,0,76.96298781899274,0.6526628001593053
uber,16,4096,1,76.74388984147947,0.735369399888441
uber,16,4096,2,77.40024953766917,0.678279000101611
uber,16,4096,3,76.26996777367904,0.7898341999389231
uber,16,4096,4,77.94390834869274,0.6983895001467317
uber,32,64,0,201.73246986829125,0.7184934001415968
uber,32,64,1,205.38235642646515,0.7947089001536369
uber,32,64,2,177.9580352281111,0.6948760999366641
uber,32,64,3,209.56502534464374,0.8151477000210434
uber,32,64,4,242.16668364355291,0.7737656000535935
uber,32,128,0,75.74557479524799,0.786252100020647
uber,32,128,1,62.34163412233676,0.7970519999507815
uber,32,128,2,72.97022750750901,0.7448247999418527
uber,32,128,3,68.507126252026,0.7293356999289244
uber,32,128,4,72.63662864674225,0.7672234999481589
uber,32,256,0,43.69690554064435,0.7389940000139177
uber,32,256,1,47.15193676818235,0.7262520000804216
uber,32,256,2,46.135185554411684,0.7129672998562455
uber,32,256,3,44.5192458852561,0.6936140998732299
uber,32,256,4,45.29791156746323,0.7730648000724614
uber,32,512,0,44.50314092129275,0.7097217000555247
uber,32,512,1,43.600789834289294,0.7803888998460025
uber,32,512,2,42.10036294907768,0.6874106999021024
uber,32,512,3,43.38063720103147,0.6838030000217259
uber,32,512,4,43.27365006352511,0.7337927999906242
uber,32,1024,0,41.327702550302575,0.7567435998935252
uber,32,1024,1,41.83795409079518,0.7727461000904441
uber,32,1024,2,42.12878715436008,0.7854273000266403
uber,32,1024,3,42.013100867455556,0.6983368000946939
uber,32,1024,4,42.707376372336135,0.7846270001027733
uber,32,2048,0,39.810562772801696,0.789652599953115
uber,32,2048,1,40.78711177317741,0.7995754999574274
uber,32,2048,2,38.46957314384855,0.7442954999860376
uber,32,2048,3,39.82548941320098,0.7350376001559198
uber,32,2048,4,40.99670773159616,0.804727700073272
uber,32,4096,0,38.13517625370591,0.8004319998435676
uber,32,4096,1,39.12453623681954,0.8403713000006974
uber,32,4096,2,39.0693625340927,0.7925374999176711
uber,32,4096,3,39.849396531436085,0.8019960999954492
uber,32,4096,4,38.811514018976645,0.8646318002138287
uber,64,64,0,131.96111265590545,1.0046949998941272
uber,64,64,1,144.84525255781065,1.1093067999463528
uber,64,64,2,107.22818003137418,1.0699116000905633
uber,64,64,3,123.97371068161986,1.1259973999112844
uber,64,64,4,104.92381780030126,1.074341099942103
uber,64,128,0,84.09883576745904,1.105666499817744
uber,64,128,1,87.65699001709174,1.169288600096479
uber,64,128,2,72.52803419090334,1.1059030999895185
uber,64,128,3,97.31470583139256,1.0200156001374125
uber,64,128,4,60.70175213877082,1.1065051001496613
uber,64,256,0,27.34244381174292,1.1063532000407577
uber,64,256,1,26.39592772481577,1.1013511000201106
